State_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Population_Size,Population_Density,Poverty,Age_19_Under,Age_19_64,Age_65_84,White,Black,Native_American,Asian,Hispanic,ALE,All_Death,Unhealthy_Days,Major_Depression,Recent_Drug_Use,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Brst_Cancer,Col_Cancer,CHD,Lung_Cancer,MVA,Stroke,Suicide,Injury,,
42,Columbia,Pennsylvania,PA,64939,134,7208,14287,40327,8637,63445,649,130,455,844,78,543,6,2457,2470,13442,53964,16559,0,15910,5130,13897,12663,146178,29287,12598,45068,6494,11234,,
42,Crawford,Pennsylvania,PA,89442,88,11001,21556,53665,11896,86759,1610,179,268,626,77,782,7,4516,4196,21824,72001,23076,29695,23255,5188,23881,21287,152856,49730,21108,53844,8765,18604,,
42,Cumberland,Pennsylvania,PA,223089,405,13832,49972,139431,29002,209704,6470,223,4908,4016,79,1737,6,28707,26621,47072,164640,49080,58672,50195,15616,47295,41941,365866,101729,24540,122699,19409,33463,,
42,Dauphin,Pennsylvania,PA,253995,484,22606,62737,155699,30225,197608,45211,508,6350,12192,77,2179,6,36077,31561,55879,196592,68325,75183,62991,18796,73405,52577,432807,130807,35051,118616,22352,55879,,
42,Delaware,Pennsylvania,PA,555648,3016,49453,143913,331166,66678,426182,100017,556,22782,10557,77,4699,6,170534,159688,136134,422848,136134,158360,133356,38895,151136,131689,941823,325054,45007,337278,49453,122243,,
42,Elk,Pennsylvania,PA,33577,41,2753,7555,20012,5037,33241,67,34,168,168,77,275,6,649,554,7353,0,8730,0,10442,3022,8226,5406,54966,18736,8159,19542,3929,5910,,
42,Erie,Pennsylvania,PA,280446,350,35336,70392,169950,33373,256328,18229,561,2244,6731,77,2313,6,43831,42272,69551,219870,60296,70112,82451,22155,85256,55809,438337,163500,40665,149478,26923,53004,,
42,Fayette,Pennsylvania,PA,146142,185,23237,32151,88562,21044,138689,5846,146,438,731,76,1312,7,12353,10696,43112,116767,43550,40335,38874,12422,30982,32005,303683,92946,26744,77017,18706,36974,,
42,Forest,Pennsylvania,PA,5739,13,740,1131,3518,935,5136,562,17,11,149,76,64,0,20,19,0,0,0,0,0,0,2020,935,14870,3518,1848,4046,0,1217,,
42,Franklin,Pennsylvania,PA,137409,178,11268,32703,82308,18962,131363,3710,275,1099,3573,78,1057,5,10674,9374,31467,103332,35726,36551,27619,8657,37925,23497,189075,68705,24734,71590,13878,26657,,
42,Fulton,Pennsylvania,PA,14673,34,1379,3419,8965,1966,14497,103,15,15,73,78,123,0,123,107,0,0,0,0,0,1834,3375,2245,29463,7527,5502,6955,2054,3155,,
42,Greene,Pennsylvania,PA,39808,69,5812,8599,25398,4857,37977,1513,40,119,358,76,381,8,922,840,11226,31807,12659,0,9355,5334,9196,8439,84871,24761,9833,23367,5494,6688,,
42,Huntingdon,Pennsylvania,PA,45947,53,5468,9833,29039,6019,43052,2527,46,138,551,78,369,6,1232,1120,13784,34966,10154,0,8225,4411,7811,8684,88448,21457,8362,25179,5651,9649,,
42,Indiana,Pennsylvania,PA,88703,107,12596,19160,56060,11265,85865,1597,89,798,532,77,766,6,4594,4819,19781,74244,19426,20490,21555,6653,21289,17918,153988,42400,17918,42223,10999,20579,,
42,Jefferson,Pennsylvania,PA,45759,70,5354,10296,27318,6818,45210,137,92,137,229,77,399,5,1204,1052,12813,35372,14277,0,11211,2929,10799,8877,90603,17617,10753,24710,5766,7596,,
42,Juniata,Pennsylvania,PA,23507,60,1998,5665,14010,3314,23107,118,47,212,564,77,199,0,311,272,0,19816,4913,0,3691,752,6699,6888,47907,9802,6135,15186,1457,5736,,
42,Lackawanna,Pennsylvania,PA,209525,457,21372,46724,124667,31010,202401,3562,210,1886,4400,76,1892,6,25359,22840,54477,150858,45257,67258,60343,15505,54896,52381,421774,105810,29124,103086,23676,55943,,
42,Lancaster,Pennsylvania,PA,490562,517,40717,130489,290413,58867,458675,16679,981,8340,31887,79,3773,6,131451,123053,121659,362525,108905,106452,108414,33358,131961,101546,704938,241847,64754,275696,38264,93207,,
42,Lawrence,Pennsylvania,PA,92809,257,11323,21346,54293,14293,88169,3620,93,278,742,77,803,7,4926,4391,27100,76939,25058,25987,24130,8631,25337,20511,191094,42785,13736,45291,11230,20232,,
42,Lebanon,Pennsylvania,PA,125578,347,10925,29260,75598,17455,120806,2386,251,1256,7284,78,993,6,8978,7954,27753,91044,30264,27376,36543,9042,25116,26120,221017,65301,14693,63919,12809,23985,,
42,Lehigh,Pennsylvania,PA,330433,953,31722,81287,198921,41635,298381,16852,991,9252,43948,78,2584,6,61199,54660,71374,256746,82608,77652,88886,21148,86904,52539,509528,167530,34695,137460,34365,73687,,
42,Luzerne,Pennsylvania,PA,312861,351,33789,66952,188342,46929,301285,7196,313,2190,8447,76,2920,7,57132,49639,81657,238087,74148,94171,89791,31599,93858,68829,736162,164878,47868,143916,43801,79154,,
42,Lycoming,Pennsylvania,PA,118395,96,13379,27586,71747,16102,111528,5091,237,592,947,77,965,6,7998,7397,26639,96966,32914,34571,33979,12076,30901,24153,207428,58369,20838,65354,8406,18470,,
42,McKean,Pennsylvania,PA,44370,45,5591,10383,26666,6123,42906,1021,133,177,532,76,410,5,1120,984,11581,39489,11137,0,13089,4881,10604,9806,89761,25823,8208,19612,6079,7232,,
42,Mercer,Pennsylvania,PA,119598,178,14711,27986,70204,17940,111465,6458,120,598,957,77,1017,7,8148,7458,30976,97831,30737,30139,34205,11362,26910,26790,214678,65301,17342,63387,9687,31095,,
42,Mifflin,Pennsylvania,PA,46235,112,5548,11096,26909,6843,45588,324,46,139,277,77,392,6,1205,1043,12761,37959,11513,0,11050,4022,13131,9478,71572,22748,6981,24551,5409,10495,,
42,Monroe,Pennsylvania,PA,163234,268,14201,42114,102348,16650,139402,17303,490,3265,16487,77,1402,7,14751,14299,38686,118018,42278,44563,39013,11916,55826,42278,279457,104307,34606,72639,18445,29056,,
42,Montgomery,Pennsylvania,PA,775883,1606,42674,189315,472513,96209,663380,63622,776,39570,20173,79,5874,5,338013,295860,133452,566395,132676,204833,147418,49657,214920,146642,1018734,373976,69829,443029,66726,152849,,
42,Montour,Pennsylvania,PA,18032,138,1569,4274,10477,2795,17365,325,18,270,216,77,168,6,184,159,0,0,0,0,0,1425,5229,4815,36371,8673,3715,9268,2398,3679,,
42,Northampton,Pennsylvania,PA,287767,770,22158,67913,177552,35108,267336,10935,576,5755,22158,79,2177,6,47099,43709,65035,211221,71078,82301,56978,21870,69640,48057,450931,153380,26475,112805,30503,43165,,
42,Northumberland,Pennsylvania,PA,92610,201,9446,19448,55936,14169,90110,1852,93,185,1297,76,806,6,5022,4275,21671,78811,25746,25283,24171,6668,29172,21671,195685,44082,14540,45749,10187,17411,,
42,Perry,Pennsylvania,PA,44728,81,3534,10779,28447,4831,44102,313,45,89,403,76,408,7,1128,1007,10109,33859,12658,7827,11093,3355,11316,12077,88383,20575,12524,24198,5904,9393,,
42,Philadelphia,Pennsylvania,PA,1463281,10832,294119,396549,876505,156571,693595,664330,4390,77554,146328,72,15315,7,1163528,1126639,415572,1090144,386306,444837,409719,122916,507759,389233,2989483,1003811,139012,914551,156571,496052,,
42,Pike,Pennsylvania,PA,56337,103,4000,13465,34816,7211,52281,2930,169,507,3718,78,426,5,1798,1639,16056,0,13634,0,12056,4225,11493,11605,89519,32844,10028,27267,7042,10704,,
42,Potter,Pennsylvania,PA,17834,16,2051,4441,10290,2657,17477,178,18,89,107,77,161,0,178,157,2247,0,0,0,3014,1124,7027,4726,37113,9898,4673,8953,2283,3495,,
42,Schuylkill,Pennsylvania,PA,147447,189,15187,29932,89943,22559,142286,3834,147,737,2212,76,1372,6,12829,10857,35092,124298,36125,36125,36419,11353,34355,34503,350482,84635,30964,83308,23886,33618,,
42,Snyder,Pennsylvania,PA,38207,115,3248,9361,23306,4699,37481,420,0,191,497,78,299,4,823,800,9284,0,9972,0,8940,2713,9590,6763,65945,16582,5922,19791,3209,5273,,
42,Somerset,Pennsylvania,PA,78907,73,9706,16492,48054,11915,76619,1894,79,158,710,77,672,6,3649,3141,18228,62731,16649,19569,17833,2525,18859,12862,155605,32667,18385,39769,7891,16807,,
42,Sullivan,Pennsylvania,PA,6391,14,690,1310,3560,1285,6110,224,45,6,77,77,65,0,24,22,0,0,0,0,0,0,1789,1598,11331,3189,1930,4173,0,1150,,
42,Susquehanna,Pennsylvania,PA,42124,51,4760,9983,25485,5687,41492,253,84,126,337,76,385,5,1005,899,10784,0,9225,0,9689,3581,8635,10615,97391,20346,11079,25569,6024,9773,,
42,Tioga,Pennsylvania,PA,41649,37,4998,9621,24989,5956,40774,416,83,167,292,78,346,7,993,950,11578,32611,11662,9038,11287,2624,11287,11787,71845,19492,8621,25697,4748,6372,,
42,Union,Pennsylvania,PA,43131,136,4097,9101,28035,5046,38904,3321,43,561,1768,79,317,4,1094,1083,7677,0,10912,0,8109,3494,10265,6081,77377,14147,6599,20099,4960,4831,,
42,Venango,Pennsylvania,PA,55928,83,7327,12808,33669,8221,54586,727,112,168,336,76,513,6,1792,1581,13255,44407,10794,14765,16443,4139,14429,10123,109283,36633,12863,31991,6488,10459,,
42,Warren,Pennsylvania,PA,42033,48,4413,9499,25220,6389,41529,168,42,126,210,77,375,6,1016,874,10382,33416,9794,0,10172,3825,8659,9163,92767,22740,10172,22614,4161,10046,,
42,Washington,Pennsylvania,PA,206406,241,20021,45409,125701,29516,196499,6811,206,1032,1445,77,1802,6,24657,21611,58826,158107,52427,61303,52634,18577,51808,46441,350271,126940,24356,108570,22705,52840,,
42,Wayne,Pennsylvania,PA,50113,69,5412,11326,29817,7717,48660,952,50,251,1102,77,457,8,1442,1243,16738,39038,11275,0,12729,3558,16237,14282,114759,24856,12528,30769,6214,11025,,
42,Westmoreland,Pennsylvania,PA,367635,359,34558,77939,222787,56248,354400,8088,368,2206,2206,78,3121,7,78946,67479,93747,277564,101100,119481,85291,36764,98526,72424,686375,192641,54042,177568,41910,84924,,
42,Wyoming,Pennsylvania,PA,28160,71,2788,6787,17403,3379,27738,169,28,113,310,76,242,7,448,409,5350,0,8617,0,6871,1211,7406,4703,49421,13996,7322,17065,3407,7434,,
42,York,Pennsylvania,PA,408801,452,30660,98112,255092,47012,381820,17578,818,4088,15126,78,3144,6,94261,83894,96068,306601,95251,100565,87075,28207,100156,86666,658170,196224,64999,198268,44151,90754,,
44,Bristol,Rhode Island,RI,52743,2137,3692,12447,31962,6909,50897,580,105,791,791,80,407,6,2151,2149,10601,36709,9072,15665,9336,3165,11182,11814,95676,25686,3534,21730,3270,7964,,
44,Kent,Rhode Island,RI,171590,1008,11497,38608,108102,20934,163354,2574,515,3260,4118,78,1457,6,22871,19798,42726,127148,35004,48560,40324,10982,43584,33117,359309,100380,23165,77902,15786,43412,,
44,Newport,Rhode Island,RI,83740,805,6699,18925,52086,10384,77627,3015,502,1340,2512,79,613,5,5452,4741,15576,57278,12477,24620,17418,5359,23112,19595,136831,41368,8290,37516,5778,9546,,
44,Providence,Rhode Island,RI,639653,1548,92110,159913,392747,69722,542426,58848,3838,22388,102984,78,5222,7,308677,299831,179103,468866,127931,170787,143282,44776,148399,136886,1359263,376756,49253,294240,47974,110660,,
44,Washington,Rhode Island,RI,128463,386,7836,29546,81831,14259,122168,1413,1156,2441,2312,79,888,6,12800,12651,24151,88383,22096,32116,24922,6937,26206,16315,235601,66415,11562,49330,12204,21967,,
45,Abbeville,South Carolina,SC,26133,51,3554,6716,15601,3267,18215,7735,0,78,287,77,224,7,399,324,7605,22344,6559,7788,8258,3502,6638,5540,43119,13772,5331,19312,2117,5619,,
45,Aiken,South Carolina,SC,150181,140,20274,37846,91761,18322,107830,38897,601,1201,4505,75,1469,7,13225,10843,37996,115940,40549,52563,39798,16370,43252,29886,222568,93863,34842,95665,22077,29886,,
45,Allendale,South Carolina,SC,10917,27,3100,2937,6594,1179,2969,7893,11,33,240,73,117,8,68,58,0,0,0,0,0,1572,4913,2991,26124,6124,3745,7926,0,2991,,
45,Anderson,South Carolina,SC,175514,244,20886,43527,107766,21588,143044,29662,351,1053,2808,75,1748,7,18153,14438,45107,138130,46862,56691,43352,16498,42123,51250,328211,109170,41948,106888,26503,45985,,
45,Bamberg,South Carolina,SC,15880,40,3367,4161,9417,1985,5891,9893,32,48,175,73,163,8,147,130,5018,13037,6384,0,3779,2557,4955,2620,31617,9639,4319,17198,1731,4732,,
45,Barnwell,South Carolina,SC,23345,43,4015,6303,14054,2591,13073,9992,70,117,350,75,251,7,313,262,7144,17742,6723,7400,5486,1541,6933,5136,47414,14240,7447,21104,3268,7167,,
45,Beaufort,South Carolina,SC,137849,235,15301,35151,78574,21504,104352,30189,414,1378,11717,79,1005,5,11095,9121,23986,100492,23159,42044,28948,10201,35014,19575,129716,76093,27432,77333,15439,27432,,
45,Berkeley,South Carolina,SC,151673,138,17746,42772,94796,12741,103441,41862,758,3185,4550,75,1404,6,13015,11345,37008,120732,41558,35947,39132,15167,35340,26088,214617,108295,42013,99346,20021,28363,,
45,Calhoun,South Carolina,SC,15100,40,2159,3609,9468,1782,8139,6855,30,30,257,74,143,5,136,108,2658,12397,4998,0,3141,1601,2643,3473,26501,7928,3458,11506,1752,3941,,
45,Charleston,South Carolina,SC,330368,360,46582,83583,207141,34689,213087,108030,991,4625,9911,76,3034,6,63969,54068,68386,244472,69377,83253,72681,27421,77636,69047,492909,191613,48564,277509,33698,75324,,
45,Cherokee,South Carolina,SC,53844,137,7969,14053,33114,5815,42052,11038,108,269,1508,74,574,6,1679,1365,19868,43775,13838,16369,14592,4523,16961,13892,110273,42591,12492,38983,7107,13892,,
45,Chester,South Carolina,SC,33228,57,5184,8772,20070,3821,20203,12693,133,100,299,74,331,7,638,514,8639,0,11032,11397,10766,2691,6646,7842,80810,22163,10002,23492,3389,8706,,
45,Chesterfield,South Carolina,SC,43435,54,7471,11206,26799,4821,28276,14594,130,174,1303,72,453,7,1097,894,15419,36963,11858,13508,12683,4126,9295,7688,111367,30665,20241,28450,8253,11727,,
45,Clarendon,South Carolina,SC,33363,55,7106,8407,19951,4437,16048,17015,100,100,701,74,324,7,655,561,11210,27057,7840,11544,8875,3570,8241,7874,47709,21519,8508,39602,3370,12611,,
45,Colleton,South Carolina,SC,39605,37,7367,10575,23842,4555,22812,16278,238,119,713,74,401,8,903,743,11287,33110,12990,11961,11565,4713,8911,8673,64358,26219,16317,29268,3287,9664,,
45,Darlington,South Carolina,SC,67346,120,12257,17645,41216,7475,38522,28285,135,135,673,72,754,6,2625,2134,18924,55897,19261,21955,18318,7812,22224,14143,124119,51722,24447,72128,4849,17106,,
45,Dillon,South Carolina,SC,30974,77,6319,8890,18522,3159,15766,14186,774,124,805,72,363,8,537,462,11429,25615,8673,8890,7898,2633,12111,7000,57240,25337,11058,25275,3345,7558,,
45,Dorchester,South Carolina,SC,112858,196,12640,30020,72116,9706,80581,28440,790,1580,2821,75,1085,6,7346,6294,28553,90512,30472,29907,24942,8013,21217,26183,190730,59815,27424,123805,13204,22233,,
45,Edgefield,South Carolina,SC,25528,51,4033,5999,16823,2374,14781,10466,102,102,613,75,244,5,391,323,6280,22899,7250,0,5922,1634,7327,6331,65556,15878,8118,11768,2936,6331,,
45,Fairfield,South Carolina,SC,24047,35,3823,6084,14717,2862,9980,13875,24,96,361,73,292,5,338,272,7455,19214,7695,0,4737,2958,6998,5507,78850,14645,9523,18564,3920,6252,,
45,Florence,South Carolina,SC,131097,164,21369,34479,80494,14158,75643,53094,393,1311,1704,73,1356,6,9941,8276,39329,105402,35921,39067,34741,12716,34085,27793,280548,88097,37887,110908,9963,33299,,
45,Georgetown,South Carolina,SC,60983,75,8965,14514,35858,9513,39151,21283,122,305,1342,75,540,6,2219,1744,12684,47262,15185,19941,13782,4147,15795,9574,98305,33480,23722,47506,4330,13904,,
45,Greenville,South Carolina,SC,407383,516,48886,103475,255022,42775,319796,75366,815,6926,22813,76,3662,6,97018,78592,87587,307574,88809,104697,85958,29739,104290,74144,626555,231801,80254,254614,47256,112845,,
45,Greenwood,South Carolina,SC,67979,149,9449,17607,40923,8157,44934,21821,204,748,2719,75,650,6,2687,2254,17539,50780,19306,19782,14208,6254,23929,12032,117196,37728,15159,54655,4215,16179,,
45,Hampton,South Carolina,SC,21329,38,4138,5674,13011,2304,9278,11923,64,43,619,75,218,6,262,220,6249,18108,7060,0,3818,2410,6868,3754,47521,10046,7401,17191,1557,5482,,
45,Horry,South Carolina,SC,226992,200,29736,49711,141189,32687,187722,34049,908,2270,8172,76,2020,6,31411,24359,50619,171379,56975,64920,71048,17478,58791,42674,361825,139373,59926,145502,37454,63785,,
45,Jasper,South Carolina,SC,21398,33,4237,5713,13310,2011,10314,10827,86,150,2140,75,195,7,263,220,6740,0,6120,0,6548,2204,5499,4643,34387,12026,8238,19964,0,3638,,
45,Kershaw,South Carolina,SC,56486,78,6778,14234,34908,6496,41065,14686,169,226,1356,75,539,6,1870,1510,16889,46601,16550,19431,17850,5988,12540,13952,101336,37733,18697,38354,7230,11806,,
45,Lancaster,South Carolina,SC,63113,115,8646,15841,39319,6942,45441,16977,126,252,1704,74,636,6,2337,1878,18934,46072,17987,17609,15589,5301,15147,11487,137334,40455,24614,38562,7889,14768,,
45,Laurens,South Carolina,SC,70293,98,10403,17714,43371,8084,51244,18136,351,211,2038,74,712,7,2904,2380,21158,56375,21650,24813,19823,6889,16941,15183,134892,42808,19893,57570,7310,21439,,
45,Lee,South Carolina,SC,20638,50,4231,5077,13064,2146,7471,13084,21,41,557,74,214,7,251,212,5366,0,6253,0,4210,4293,7120,5221,36715,13167,8503,19689,1754,3901,,
45,Lexington,South Carolina,SC,235272,336,24704,60465,148692,23292,195982,33644,941,2823,7058,76,2135,6,32221,26080,48701,177630,54348,61641,58818,15763,56465,47995,367260,143516,44466,147751,30115,59994,,
45,McCormick,South Carolina,SC,10108,28,1627,1850,6216,1830,4852,5196,0,40,91,77,99,6,65,50,0,0,0,0,1981,0,3174,1890,18083,6631,3447,6530,1092,3133,,
45,Marion,South Carolina,SC,34904,71,7155,9250,21222,3874,15009,19616,70,140,838,71,391,6,702,594,11065,26946,12181,15567,9040,4014,11414,8970,78045,23246,11274,34625,2688,9005,,
45,Marlboro,South Carolina,SC,28021,58,5660,7117,17429,2998,12273,14459,953,112,224,70,346,7,459,380,12133,22529,9919,10312,10003,3054,7061,8490,49317,26760,12722,17877,2354,8182,,
45,Newberry,South Carolina,SC,37250,59,5439,9126,22723,4545,24995,11846,112,186,2533,76,355,7,821,669,12665,29428,9462,13410,8754,4247,10840,9089,50623,23803,10654,28645,3613,10244,,
45,Oconee,South Carolina,SC,69577,111,8141,15724,42164,10576,63037,5705,139,278,2226,77,615,6,2929,2258,15933,51557,15585,21360,16351,6332,18299,15237,107496,39241,23517,48843,10645,20734,,
45,Orangeburg,South Carolina,SC,92167,83,18249,24609,55024,10876,32719,57973,369,461,1106,73,936,8,4904,4438,27650,73273,32443,32904,19355,9125,24885,21106,151430,47374,30415,96038,7005,25162,,
45,Pickens,South Carolina,SC,113575,229,13061,27144,72347,12153,103126,7610,227,1817,2612,77,973,7,7732,7289,29984,87566,22829,28394,27372,8859,21693,17945,182856,72574,22829,75641,16355,26804,,
45,Richland,South Carolina,SC,340078,450,47271,89100,217990,28907,169019,158476,1020,7482,9862,75,3265,5,67254,61272,68356,250297,75497,86720,68356,26866,99643,62574,541744,216970,49991,214589,27886,79918,,
45,Saluda,South Carolina,SC,18895,42,2853,4573,11639,2324,13434,5309,38,38,2324,75,185,8,212,171,4837,15758,5404,0,4724,2230,5555,3836,45783,11261,7237,17081,1908,5026,,
45,Spartanburg,South Carolina,SC,266809,329,34418,67236,165955,29349,203308,55763,800,4536,10939,74,2641,6,41745,33898,74440,204909,66969,75507,67503,21878,88847,50694,455977,177695,57631,221718,30683,83778,,
45,Sumter,South Carolina,SC,105517,159,17199,30178,62572,11185,52759,50121,317,1161,2110,74,1004,5,6252,5400,29123,79876,29017,28384,25430,10235,24796,20787,188664,56874,27751,119762,9180,11185,,
45,Union,South Carolina,SC,28539,56,4081,6906,17038,3967,19292,9018,57,57,228,73,293,9,483,370,9247,23488,9104,12129,8134,3567,8876,6250,57963,19064,10131,21975,4452,6821,,
45,Williamsburg,South Carolina,SC,35395,38,8105,9627,21060,4070,11433,23785,71,71,283,72,377,7,717,608,10229,26051,13981,0,8495,3858,12034,7044,68737,22794,14087,33307,0,9486,,
45,York,South Carolina,SC,190097,279,21481,49235,120902,17679,148086,36879,1521,2281,5513,76,1760,6,21006,17706,43722,144284,42202,51516,47714,14447,42392,46954,312900,118621,35928,108545,20150,38780,,
46,Aurora,South Dakota,SD,2901,4,339,775,1514,534,2805,9,81,3,96,79,24,4,5,3,931,2399,705,989,424,203,1712,786,3649,1073,0,1735,0,818,,
46,Beadle,South Dakota,SD,15896,13,1892,3656,9061,2543,15387,127,223,64,318,79,123,5,145,88,4006,12987,3990,4419,3227,1224,3831,3545,24591,7646,2702,8520,2194,2337,,
46,Bennett,South Dakota,SD,3585,3,982,1240,1907,369,1452,14,1889,7,90,67,36,7,6,5,803,2879,814,1197,1032,183,0,0,5356,1452,1262,1839,0,1452,,
46,Bon Homme,South Dakota,SD,7087,13,921,1474,4231,1098,6733,64,276,7,43,78,50,5,30,18,1977,5230,1580,2225,1134,425,1410,1417,14131,2225,1559,3437,0,914,,
46,Brookings,South Dakota,SD,28121,35,3515,6412,18616,2475,26912,141,281,562,281,80,194,4,458,409,5484,23144,5962,4865,5118,1097,6665,5202,45190,10630,5090,19432,2981,6271,,
46,Brown,South Dakota,SD,34706,20,3505,8086,20719,4824,33005,139,1076,208,347,78,269,5,688,441,7601,28563,8642,8225,7045,2325,5518,6698,64137,17284,5171,18290,2881,6872,,
46,Brule,South Dakota,SD,5187,6,597,1452,2848,695,4611,21,508,26,26,79,37,5,15,10,1541,4093,1354,1515,965,529,1338,1177,7791,2433,1162,2490,970,845,,
46,Buffalo,South Dakota,SD,2100,4,630,840,1115,128,361,4,1733,0,25,77,38,0,2,2,0,0,0,0,0,0,0,0,6201,0,1373,0,1304,1510,,
46,Butte,South Dakota,SD,9326,4,1287,2406,5484,1240,9000,19,187,19,280,78,83,6,48,32,2621,7284,2369,2565,2332,746,2024,2639,19613,6267,2192,5465,2136,1250,,
46,Campbell,South Dakota,SD,1565,2,169,351,833,326,1548,0,11,6,5,75,9,0,1,1,0,0,0,0,0,0,0,0,2455,0,0,598,0,0,,
46,Charles Mix,South Dakota,SD,9194,8,1958,2823,4790,1241,6114,9,2960,9,211,78,80,5,44,30,2308,7401,2639,2528,1949,929,1811,1526,16016,5415,4680,3696,2666,2675,,
46,Clark,South Dakota,SD,3799,4,479,866,2086,676,3761,4,27,4,19,79,28,3,8,5,0,2823,870,1185,600,232,0,1147,6929,992,0,2169,0,1231,,
46,Clay,South Dakota,SD,12995,32,2300,2963,8681,1118,12098,130,351,299,143,78,109,4,98,94,2118,10175,2963,2586,2404,507,3847,2365,31019,6978,1650,7810,923,2586,,
46,Codington,South Dakota,SD,26010,38,2705,6607,15580,3199,25074,52,546,104,286,79,197,5,376,239,6190,21354,5982,5644,6190,1301,7855,5046,43541,12953,3693,11678,2991,5228,,
46,Corson,South Dakota,SD,4366,2,1201,1585,2314,415,1450,9,2860,0,166,75,49,5,9,7,1493,3598,1672,1039,1244,603,0,0,9286,2432,3493,2305,1148,2733,,
46,Custer,South Dakota,SD,7904,5,782,1747,4821,1186,7461,24,285,16,198,78,64,6,36,23,1897,6047,1478,2442,1589,530,0,1225,15310,4276,2324,4703,0,1763,,
46,Davison,South Dakota,SD,18777,43,2028,4732,11097,2366,18063,75,451,94,319,79,146,5,197,131,4788,15416,3793,4018,4093,1296,4638,4675,30738,9257,3887,11379,2178,4018,,
46,Day,South Dakota,SD,5757,6,754,1347,3126,1054,5199,12,512,6,52,77,53,4,19,11,1577,4208,1382,1796,1117,282,1802,1474,17283,2844,1986,3575,0,1641,,
46,Deuel,South Dakota,SD,4296,7,408,992,2436,717,4244,9,17,9,39,79,31,5,11,6,962,3377,911,971,717,331,0,1057,6775,1138,0,1693,0,868,,
46,Dewey,South Dakota,SD,6161,3,1546,2360,3265,450,1528,18,4547,18,142,75,68,5,18,15,1596,4892,1935,1583,2397,745,0,1916,11761,4350,3943,3000,1627,2119,,
46,Douglas,South Dakota,SD,3309,8,381,774,1747,629,3259,0,36,7,17,79,22,5,6,4,1089,2703,619,771,563,205,0,900,4265,1152,1152,1287,0,867,,
46,Edmunds,South Dakota,SD,4112,4,432,1003,2200,765,4079,4,12,8,25,77,30,5,10,6,1336,3536,1250,1579,596,370,1304,1410,7056,1785,1143,6801,0,0,,
46,Fall River,South Dakota,SD,7355,4,1037,1515,4134,1464,6693,37,441,22,154,78,70,6,32,19,1677,5730,1839,2530,1449,802,2199,1309,16416,4273,2265,4832,1927,2376,,
46,Faulk,South Dakota,SD,2386,2,251,561,1279,460,2376,2,5,0,7,77,16,6,3,2,773,0,551,0,248,150,0,537,3150,678,0,976,0,0,,
46,Grant,South Dakota,SD,7384,11,716,1713,4224,1181,7310,0,52,15,44,79,60,5,31,19,2112,5538,1846,2319,1218,517,1994,1617,12368,3050,1957,6077,0,1307,,
46,Gregory,South Dakota,SD,4290,4,708,905,2329,837,3981,4,287,13,43,78,33,5,11,6,1360,3501,1128,1351,738,365,1296,901,7821,1849,1012,2175,0,785,,
46,Haakon,South Dakota,SD,1912,1,224,388,1111,340,1851,0,55,2,15,75,15,4,2,1,591,1579,388,610,249,216,0,0,2952,1029,0,501,0,0,,
46,Hamlin,South Dakota,SD,5707,11,605,1592,3122,833,5639,6,46,11,63,79,46,4,18,11,1398,4434,1335,1358,1330,291,0,1010,8937,1860,1290,3344,1273,2049,,
46,Hand,South Dakota,SD,3307,2,311,701,1773,694,3297,3,3,3,10,77,22,5,6,4,1141,2540,909,1025,407,294,886,691,3327,1134,0,1425,0,701,,
46,Hanson,South Dakota,SD,3747,9,356,1019,2233,408,3740,0,4,4,4,79,22,6,8,5,896,3080,873,0,809,165,0,1169,4376,1667,0,2106,0,0,,
46,Harding,South Dakota,SD,1218,0,155,289,736,153,1196,0,18,4,13,78,9,0,1,1,0,0,0,0,0,0,0,0,2152,0,0,0,0,0,,
46,Hughes,South Dakota,SD,16875,23,1671,4320,10277,1873,14648,51,1839,101,304,78,128,4,158,98,3324,13551,4033,4674,2919,1148,4101,3780,23979,7661,2363,9416,3746,2194,,
46,Hutchinson,South Dakota,SD,7581,9,879,1751,3889,1562,7513,8,53,8,45,79,58,4,33,19,2138,5602,1660,1895,993,432,2775,1706,14631,2775,1986,4655,0,1584,,
46,Hyde,South Dakota,SD,1614,2,171,389,852,332,1459,2,148,0,11,77,13,0,1,1,0,0,0,0,0,0,0,0,2712,1101,0,688,0,0,,
46,Jackson,South Dakota,SD,2858,2,740,957,1560,286,1292,0,1540,3,23,67,28,4,4,3,649,2166,0,0,577,349,0,0,8222,1766,1026,1332,0,0,,
46,Jerauld,South Dakota,SD,2136,4,273,402,1181,419,2117,0,13,6,6,79,15,4,3,2,698,1581,564,637,305,132,0,0,3189,891,0,566,0,545,,
46,Jones,South Dakota,SD,1033,1,127,228,612,151,995,0,31,1,9,77,7,0,1,0,0,0,0,0,0,0,0,0,1353,0,0,0,0,0,,
46,Kingsbury,South Dakota,SD,5532,7,520,1217,3020,1068,5455,0,28,33,39,79,46,5,18,11,2075,4547,1676,1903,957,409,1992,1117,10815,1626,1571,3596,0,857,,
46,Lake,South Dakota,SD,11039,20,1159,2495,6723,1479,10785,33,99,110,121,79,81,4,71,51,2826,9240,2594,2771,2484,618,1888,2153,18888,5398,1755,7374,1049,1722,,
