State_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Population_Size,Population_Density,Poverty,Age_19_Under,Age_19_64,Age_65_84,White,Black,Native_American,Asian,Hispanic,ALE,All_Death,Unhealthy_Days,Major_Depression,Recent_Drug_Use,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Brst_Cancer,Col_Cancer,CHD,Lung_Cancer,MVA,Stroke,Suicide,Injury
48,Medina,Texas,TX,43027,32,16.2,27.5,59.8,11.2,95.3,2.7,0.8,0.6,46.7,77.3,802.5,6.2,2242,1864,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,13.1,20.9,15.5,178.3,47.5,18.4,52.7,9.2,19.6
48,Menard,Texas,TX,2201,2,21.4,20.4,55.6,20.9,97.2,1.1,0.7,1,31.5,75.4,912.7,-1111.1,126,93,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,24,210.2,73.1,-1111.1,75.1,-1111.1,38.9
48,Midland,Texas,TX,121371,135,15.4,29.6,58.6,10.5,90.3,7.1,0.8,1.1,34,77.1,869.9,5.1,6152,5286,25.2,-1111.1,23.2,19.1,20.5,6.2,23.6,19.4,190.5,56.6,19.6,44.7,12.6,18
48,Milam,Texas,TX,25354,25,16.7,27.4,55.9,14.2,88,10.5,0.6,0.3,20.6,75.7,905.2,-1111.1,1323,1056,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10,24.7,18.5,196,56.2,39.8,68.4,9.7,20.9
48,Mills,Texas,TX,5237,7,16.2,23.8,54.9,17.8,98,1.4,0.1,0.2,15.9,76,843.9,-1111.1,287,225,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,19.3,176.7,48.3,44.1,59.8,22.3,19.3
48,Mitchell,Texas,TX,9413,10,22,21.6,65.1,11.5,84.9,13.9,0.7,0.4,32.7,76.2,1040.8,-1111.1,530,435,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,28.8,19.4,279.7,67.5,28,75.3,14.4,29.1
48,Montague,Texas,TX,19677,21,14.8,24.1,56.4,17.1,97.5,0.4,0.7,0.4,6.7,75,1090.3,-1111.1,1070,815,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,36.8,25.7,244.7,79.2,40.9,98.8,18.6,29.2
48,Montgomery,Texas,TX,378033,362,10.4,28.1,63,8.1,92.8,4.1,0.5,1.6,15.9,75.9,933.2,5.6,19532,16217,23.1,78.3,24.9,22.3,17.1,7.4,28,21.9,210.1,64.2,24.2,50.3,15.8,26.5
48,Moore,Texas,TX,20348,23,14,34.5,55.2,9.2,96.1,1.3,0.9,1,50.6,77.3,885,-1111.1,962,858,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,22.4,15.5,198.5,51.9,23.1,58.9,13.5,25.2
48,Morris,Texas,TX,12936,51,17.1,24.8,56.7,16.4,74.8,23.6,0.5,0.3,4.3,73.5,1081.1,-1111.1,699,543,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,32.2,25,272.4,77.1,49.3,64.4,19.9,32
48,Motley,Texas,TX,1299,1,15.4,23.5,51.4,21.9,94.9,4.3,0.7,0.1,11,76.3,893.9,-1111.1,71,50,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,203.9,70.5,-1111.1,87,-1111.1,-1111.1
48,Nacogdoches,Texas,TX,60468,64,19.9,27.7,60.6,10.2,81.4,16.4,0.5,0.9,14.2,75.2,938.8,7.6,3162,3157,34.5,81.9,27.8,-1111.1,25.6,9.8,21.5,25.6,212.3,63.4,30.2,71.1,10,24
48,Navarro,Texas,TX,48687,48,17.2,28.4,58.4,11.2,81.9,15.6,0.6,1.3,20.7,74.6,1007.4,7,2511,2127,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.3,24.6,26.5,211.5,76.6,32.6,87.3,15.2,23
48,Newton,Texas,TX,14309,15,20.1,24.6,61.1,13.1,77.4,20.9,0.6,0.5,4.5,74.6,944.1,-1111.1,774,616,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,20.8,20.4,289.2,69.1,42.3,57.8,10.5,22.1
48,Nolan,Texas,TX,14878,16,20.1,28.2,55.2,14.4,92.9,5.4,0.7,0.6,31.1,76,991.3,-1111.1,768,633,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,24.1,20.4,242.7,60.4,30.7,56.6,16.5,30.6
48,Nueces,Texas,TX,319704,383,19.6,28.9,59.8,10.1,92.5,4.3,0.8,1.5,58.2,76.3,896.4,6.6,16353,13872,28.6,76.8,30.9,28.6,23.8,9.4,25.1,16.7,176.4,53.7,15.2,62.5,10.7,19
48,Ochiltree,Texas,TX,9385,10,11.9,30.7,58.3,10.1,97.5,0.4,1,0.6,39.2,75.9,991.4,-1111.1,468,396,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,24,257.2,38.4,43.2,70.8,17.3,28.5
48,Oldham,Texas,TX,2118,1,13.2,34.1,54.1,10.6,95,2.8,1.4,0.5,12.6,77.3,1036.9,-1111.1,102,96,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,275.7,71.3,-1111.1,-1111.1,-1111.1,-1111.1
48,Orange,Texas,TX,84983,238,14.5,26.6,60.1,12,89,8.7,0.6,0.8,4.4,73.7,1071.7,8.3,4476,3613,26.3,76.4,31.6,-1111.1,32.3,10,22.2,16.9,262.9,81.9,30.9,63.3,13.5,33.8
48,Palo Pinto,Texas,TX,27478,29,16.3,25.8,58.6,13.6,95.2,2.3,0.7,0.7,15.1,73.7,1045.1,7.3,1463,1153,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.3,28.9,24.2,264.5,81.2,39.1,84.3,18,19.2
48,Panola,Texas,TX,22997,29,14.6,25.5,58.5,13.8,81.1,17.4,0.4,0.5,5.1,76.3,926.5,6.9,1229,974,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,13.7,24.8,19.4,181.8,74,45.5,70.8,8.6,28.5
48,Parker,Texas,TX,102801,114,11,25.8,63.7,9.7,95.9,2.1,0.6,0.5,8.4,76.1,985,6.4,5485,4504,26.5,70.8,23.8,18.7,22.5,7.5,23.5,17.7,224.6,69.4,20.9,79.4,13.5,24.4
48,Parmer,Texas,TX,9754,11,14.6,32.5,54.1,11.4,95.7,2,1.4,0.9,56.2,76.8,831.1,-1111.1,476,420,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,25.6,17.6,201,29.2,31.3,62.8,14.1,27.8
48,Pecos,Texas,TX,15859,3,21,27.3,61.1,10.4,93.4,5.1,0.6,0.6,62.9,76.8,875.4,-1111.1,833,770,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,30.5,19.5,192.7,41.7,27.6,59.6,11.7,21.4
48,Polk,Texas,TX,46640,44,16.8,22.4,57.7,17.5,85.1,12,1.6,0.6,10,73.8,1039.6,6.2,2588,1975,-1111.1,88.4,25.4,-1111.1,26.3,9,30,17.3,226.3,80.7,38.1,51.9,17.7,33.8
48,Potter,Texas,TX,119852,132,20.8,30.2,58.1,10,84.6,10.4,1,2.6,31.9,72.9,1114.5,7.2,6013,5058,30.6,82,17.8,24,26.7,8.3,27.6,20.2,202.2,68.4,20.3,65.8,19.7,32.5
48,Presidio,Texas,TX,7722,2,27.7,32.7,51.8,13.3,98.7,0.7,0.3,0.2,83.7,77.9,616.3,-1111.1,376,333,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,15.2,142,25.7,-1111.1,36.1,-1111.1,-1111.1
48,Rains,Texas,TX,11305,49,14.2,21.5,61.1,15.5,95.1,3,0.9,0.6,7.8,75.1,949.4,-1111.1,635,482,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,23.4,17.9,168.8,89.7,34.6,67.4,12.8,39.8
48,Randall,Texas,TX,110053,120,8.5,26.4,62.6,9.8,94.9,2,0.7,1.4,12.8,78.8,796,6.5,5821,4937,23.7,79.4,30.7,27.1,22.7,7.8,29.3,16.6,149.2,45.5,17.6,57.5,14.6,18.1
48,Reagan,Texas,TX,2995,3,12.7,31.6,56.6,10.8,95,3.8,0.7,0.5,50.4,76.9,1097,-1111.1,148,131,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,278.5,62,-1111.1,159.6,-1111.1,-1111.1
48,Real,Texas,TX,3031,4,20.6,22.1,55,20.2,98.3,0.2,0.7,0.3,23.2,76.8,920.3,-1111.1,169,129,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,23.4,212.6,62.2,54.9,41.8,-1111.1,-1111.1
48,Red River,Texas,TX,13575,13,19,23.3,57.1,16.5,81.6,17,0.5,0.2,4.4,74.7,1043,-1111.1,745,565,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,31.3,29.5,293,72.6,50.6,68,21.2,28.8
48,Reeves,Texas,TX,11638,4,27.1,29.7,56,12.7,96.3,2.5,0.7,0.5,73.1,77.9,900.7,-1111.1,592,540,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,19.6,13,231.1,58,32,44,8.8,25.7
48,Refugio,Texas,TX,7639,10,15.9,25.1,57.7,15.5,91.8,6.7,0.7,0.7,44.7,75.2,922.8,-1111.1,411,325,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,29.5,14.9,230.4,70.9,24.9,63.5,-1111.1,19.3
48,Roberts,Texas,TX,820,1,7.3,21.6,65.9,11.2,98.8,0.4,0.7,0,3.4,75.9,1030.6,-1111.1,46,36,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,235.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,Robertson,Texas,TX,16192,19,19.1,28.1,55.7,14.1,76.4,22.5,0.3,0.3,15.3,74,991.5,-1111.1,836,677,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,30.1,22.3,225.4,70.5,40.3,44,13.6,21.5
48,Rockwall,Texas,TX,62944,489,6.8,27.6,64,7.7,91.7,4.8,0.5,2.2,13.3,77.5,900.3,6.3,3274,2764,-1111.1,-1111.1,-1111.1,-1111.1,10.5,3.5,20.6,19.3,231.5,60.5,16.2,58.8,13.9,18.3
48,Runnels,Texas,TX,10974,10,18.3,26.8,54.4,15.8,96.8,1.6,0.9,0.4,32.8,76,866.4,-1111.1,577,463,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,26.8,18,182.9,66.3,25.8,51.9,14,17.6
48,Rusk,Texas,TX,47971,52,15.3,24.3,60.8,12.8,80.2,18.5,0.3,0.3,10.4,75.2,952.4,4.9,2602,2049,-1111.1,-1111.1,27.3,-1111.1,19.2,4.7,22.2,22.6,229,63,45.5,56.4,13.4,23.3
48,Sabine,Texas,TX,10416,21,16.4,21.1,53.9,22.6,89.3,9.8,0.3,0.2,2.4,73.1,1022,-1111.1,587,420,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,29.7,23.7,245.2,72.1,62.2,93.3,14.6,29.1
48,San Augustine,Texas,TX,8907,17,19.8,22.8,54.1,19.5,72.5,26.9,0.2,0.2,4.6,75.2,974.7,-1111.1,492,364,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,15.4,30.7,214.7,65.4,61.7,60.8,21.6,34.8
48,San Jacinto,Texas,TX,24801,43,17.6,24.1,60.7,13.7,86.2,11.5,0.6,0.5,7.1,75.2,865.7,-1111.1,1349,1067,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,28,20.3,150.6,78.7,44.5,46.3,20.1,21.3
48,San Patricio,Texas,TX,69209,100,17.9,30.9,57.9,10,94.6,2.8,0.8,1,51.6,75.5,970,6.2,3445,3012,29.1,-1111.1,28.9,-1111.1,20.1,10.4,22,20.7,173.4,64.5,20.6,71.2,10.1,21.2
48,San Saba,Texas,TX,6076,5,18.3,28.9,53.4,15,95.6,3,1.2,0.3,24.3,77.8,792.2,-1111.1,315,281,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,18.4,113.8,37,28,62,-1111.1,18
48,Schleicher,Texas,TX,2742,2,16.4,26.5,58.6,13.1,97.1,2.4,0,0.4,46.5,76.9,830.8,-1111.1,145,123,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,178.2,72.1,36.7,46,-1111.1,-1111.1
48,Scurry,Texas,TX,16217,18,17.4,26.8,58.5,12.8,93,5.9,0.6,0.3,33.1,76.2,917.8,-1111.1,855,719,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,28.3,17.2,170.4,60.1,22,63.5,11.6,26.1
48,Shackelford,Texas,TX,3167,3,12.9,24.1,57.9,15.9,98.7,0.8,0.4,0,9.3,76.2,995.8,-1111.1,173,136,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,28.6,288.3,80.4,34.1,52.1,-1111.1,27.5
48,Shelby,Texas,TX,26346,33,18.5,27.1,57.6,13.2,77.1,18.1,0.4,4,15.6,73.1,1044.6,-1111.1,1378,1108,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.2,20.7,24.5,252.7,76.8,59.7,80.9,10.2,28
48,Sherman,Texas,TX,3002,3,13.1,30,57.6,11.2,97.4,0.8,1,0.8,30.5,77.3,866.8,-1111.1,152,129,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,192.4,64.1,34.7,61.9,-1111.1,36.6
48,Smith,Texas,TX,190594,205,14.7,27.5,58.3,12.4,78.9,18.6,0.5,1,14.2,76,905.4,5.5,9922,8141,33.2,78,28.1,27.7,21,9.6,25.2,21.1,197.5,54.2,32.1,58.8,15.8,17.8
48,Somervell,Texas,TX,7578,40,10.1,26.1,59.8,12.7,98,0.5,0.7,0.3,15.4,75.2,961,-1111.1,403,328,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,36.7,16.2,162.7,62.8,36.6,101.4,17.6,19
48,Starr,Texas,TX,60941,50,36.2,38.2,51.7,9,98.6,0.5,0.3,0.6,97.5,79.6,713.2,-1111.1,2727,2614,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,13.9,9,198.2,21.8,18.2,42,5.8,12
48,Stephens,Texas,TX,9561,11,19.1,24.9,57.8,15.1,95.5,3.3,0.4,0.6,16.8,75,951.3,-1111.1,515,416,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,23.1,27.8,234.2,76.5,23,74.6,11.4,27.5
48,Sterling,Texas,TX,1303,1,12,25.1,60.1,12.8,99.4,0.1,0.5,0.1,34.2,76.2,720,-1111.1,70,59,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,144.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,Stonewall,Texas,TX,1372,1,16.2,21.6,52.2,21.1,94.7,3.6,0.1,0.8,11.4,77,853.6,-1111.1,77,55,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,221.5,78.5,-1111.1,34,-1111.1,-1111.1
48,Sutton,Texas,TX,4212,3,13.6,28,60.2,10.6,98.6,0.5,0.5,0.3,54.4,76.9,985.3,-1111.1,218,176,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,34.6,239.6,51,27.5,59.7,-1111.1,-1111.1
48,Swisher,Texas,TX,7828,9,20.1,28.5,54.9,14.3,91.9,6.4,0.9,0.4,36,76.3,928.5,-1111.1,403,349,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,32.5,22.5,215.5,36,31.8,83.2,14.4,32.4
48,Tarrant,Texas,TX,1620479,1877,12.9,29.2,62.4,7.5,79.8,13.8,0.7,4.3,23.7,76.3,907.1,5.7,82348,68096,24.9,77.2,22.6,25.2,21.2,6.9,25.4,18,205.5,57,13.7,77.3,9.8,19.7
48,Taylor,Texas,TX,125039,137,16.3,28.7,58.3,11.3,89,6.9,0.8,1.6,19.8,76,960.2,7.3,6422,5715,22.8,79.5,27,30.8,23,9.9,27.7,21.1,200.3,55.4,20.2,74.7,10.4,27
48,Terrell,Texas,TX,996,0,18,22.2,57.7,18.8,97.3,0,1.9,0.8,51.1,76.9,999.1,-1111.1,56,43,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,201.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
48,Terry,Texas,TX,12419,14,21.8,28.6,56.9,12.7,93.3,5.6,0.7,0.3,46.7,76.8,893.6,-1111.1,639,539,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,23.9,17.4,233.4,46.9,26.3,56.8,12.3,21.8
48,Throckmorton,Texas,TX,1618,2,12.9,21.9,54.9,18.9,98.9,0.1,0.4,0.1,10.9,75.6,881.4,-1111.1,91,69,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,240.3,53.7,-1111.1,39.7,-1111.1,-1111.1
48,Titus,Texas,TX,29445,72,16.4,31.8,56.5,10,88.2,9.9,0.8,0.7,34.7,75.7,943.8,6.1,1447,1238,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,30.8,27,203,61.1,42.1,58.2,15.1,23.1
48,Tom Green,Texas,TX,103611,68,16.7,27.6,58.5,12,92.7,4.3,0.8,1.1,33.3,76.2,911.1,5.3,5398,4706,25.1,80.1,19.8,-1111.1,19.2,4.9,19.3,22,196,57.1,12.2,61.3,15.9,23
48,Travis,Texas,TX,888185,898,13.9,26.3,66.8,6.1,83.4,8.8,0.7,5.5,31.4,78.2,790.8,5.2,46892,39327,19.2,73.1,18.7,16.3,19.6,5.8,23.6,18.4,149.3,45.3,15,58.7,12.9,23.5
48,Trinity,Texas,TX,14363,21,17.8,22.6,55.1,19.6,87.7,10.9,0.5,0.4,6.3,75.2,991.8,-1111.1,795,592,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,24.8,12.9,181.9,71.4,54,52.3,19,28.2
48,Tyler,Texas,TX,20617,22,17.5,22.6,59.6,15.7,86.8,11.3,0.5,0.3,4.7,73.8,979,4.9,1141,880,-1111.1,-1111.1,12.1,-1111.1,16.5,2.1,24.2,20.6,280.9,73,37.4,56.6,12.1,26.1
48,Upshur,Texas,TX,37881,64,15.9,25.7,59.4,13.3,89,9.1,0.6,0.4,4.5,74.4,1081.1,8,2018,1599,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,11.1,30.5,20.5,232,81,39.6,89.3,15.4,26.4
48,Upton,Texas,TX,3056,2,16.3,27.1,56.7,14.5,95.9,2.4,1.5,0.2,45.9,75.3,991.5,-1111.1,161,137,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,284.7,45.4,31.9,59.9,-1111.1,30.7
48,Uvalde,Texas,TX,26955,17,23.4,31.7,54.9,11.7,97.5,0.9,0.8,0.7,67.3,76.8,841,-1111.1,1329,1174,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,25.5,14.1,159.3,57.6,33,52,7.7,33.3
48,Val Verde,Texas,TX,47596,15,22.4,32.2,53.9,12.3,96.4,1.7,0.8,0.8,78.1,76.9,780.2,5.5,2326,2004,-1111.1,-1111.1,-1111.1,-1111.1,14.8,15.7,24.3,16.6,179.7,30.2,10.7,41.3,8.8,16.1
48,Van Zandt,Texas,TX,52491,62,14,24.9,58.2,15.1,94.9,3.2,0.7,0.4,8.5,75.1,966.4,6.1,2827,2198,26.6,-1111.1,20,-1111.1,24.3,5.7,24.4,20.8,231.6,66.3,34,69.1,20.2,25.7
48,Victoria,Texas,TX,85648,97,15.5,29.3,58,11.2,91.2,6.4,0.7,1.1,41.1,76.7,861.5,6.2,4361,3606,30.9,-1111.1,30.3,-1111.1,28.7,11.4,21.8,19.8,195.1,60.2,27.4,58.2,11.2,16.6
48,Walker,Texas,TX,62735,80,19.4,22.2,68.2,8.5,74.5,23.4,0.4,0.9,15,74.9,931.2,6.3,3527,3497,23.7,-1111.1,24.4,-1111.1,22,8.2,20.8,19.2,195.7,63.9,22.9,69.1,13.8,18
48,Waller,Texas,TX,34821,68,17.5,28.7,61.7,8.5,71.7,26.5,0.6,0.6,22,75.7,920.2,-1111.1,1799,1746,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,41,17.6,218.8,59.8,24.9,78.1,12.1,26.3
48,Ward,Texas,TX,10237,12,17.1,28.8,56.3,13.2,93.4,5,0.9,0.4,44.6,75.3,941.3,-1111.1,528,464,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,23.6,27.2,196.4,63.6,21.2,72.1,10.4,20.5
48,Washington,Texas,TX,31521,52,13.6,26.7,56.5,14.2,79.7,18.3,0.3,1.4,11.6,76.6,861.5,6.5,1669,1376,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3.5,25.4,20.3,166.2,47.1,31.3,57.5,5.8,20.1
48,Webb,Texas,TX,224695,67,27.1,38.8,53.5,6.8,98,0.6,0.6,0.6,94.8,78.5,755.1,6.6,9957,9550,29.9,78.1,23.8,14.1,24.3,6.8,15.7,11.5,173.3,25.5,11.7,52.1,6,18.1
48,Wharton,Texas,TX,41554,38,15.6,28.8,57.5,11.8,84.2,14.5,0.5,0.6,34.5,76.8,909.6,4.6,2128,1796,-1111.1,-1111.1,-1111.1,-1111.1,15.6,11.8,23.7,16.4,195.4,56.6,32.4,56.8,10.3,18.6
48,Wheeler,Texas,TX,4799,5,13.8,24,55.8,16.9,94.9,3.3,0.9,0.8,17.4,75.2,1034.2,-1111.1,261,200,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,26.1,23.7,272.5,58.7,47.4,50.3,23.7,35.6
48,Wichita,Texas,TX,125894,201,15.6,28.2,58.5,11.8,84.2,10.6,1,2.1,13.8,75.1,1016.6,6.4,6523,5737,28.8,84.3,26.7,28.9,20.6,7.7,23.1,25.5,195.5,77.5,17.6,84,13.2,30.7
48,Wilbarger,Texas,TX,13896,14,15.9,29.2,56.2,12.5,88.6,9.2,0.9,0.8,23.4,75.6,974.6,-1111.1,711,598,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,27.3,24.5,288.5,55.9,23.3,85.1,9.6,23.3
48,Willacy,Texas,TX,20382,34,30.2,32.4,56.1,10,96.5,2.5,0.7,0.3,86.6,78.5,701.3,-1111.1,994,925,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,22,10.6,149.5,37.2,22,47.9,5.8,13.1
48,Williamson,Texas,TX,333457,297,6.9,29.3,63.1,6.8,87.8,6.3,0.5,3.9,19.6,79.7,700,4.8,16938,14011,22.3,75.8,22.3,19.1,19.9,5.1,21.6,14.1,129.6,47,16.3,51,7.9,17.5
48,Wilson,Texas,TX,37529,47,12,27.1,61.9,9.8,96.2,2,0.7,0.6,37.7,77.8,852.6,4.7,1968,1656,21.1,-1111.1,-1111.1,-1111.1,19.3,5.8,17.5,20.6,193.6,45.6,25.2,60.4,9,14.7
48,Winkler,Texas,TX,6690,8,16.4,29.2,56.2,12.8,96.5,2.4,0.7,0.4,46.9,75.5,1000.8,-1111.1,341,287,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,28.3,22.3,274,53.1,41.5,57.2,21.9,23.9
48,Wise,Texas,TX,56696,63,10.8,26.5,63.1,9.4,96.2,1.4,0.8,0.4,12.8,75.2,1008.8,5.2,2997,2469,26.6,-1111.1,28,-1111.1,23.4,8.3,27.6,18.3,248.9,73.8,42.1,85.9,13.3,24.3
48,Wood,Texas,TX,40855,63,15.2,22,57.2,18.7,92.6,5.9,0.5,0.3,6.9,75.3,964.9,8.3,2280,1733,26.3,81.4,24.8,-1111.1,26.9,9.2,19.4,19.8,215.1,69.3,39.1,68.3,14.8,31.2
48,Yoakum,Texas,TX,7408,9,15.5,31.1,57.3,10.3,96.7,1.8,0.9,0.6,50.5,76.8,868.6,-1111.1,369,327,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,36.8,25.7,234.3,46.7,31.6,41,17.8,27.3
48,Young,Texas,TX,18000,20,16.4,24.6,55.5,17.1,96.3,1.4,0.9,0.5,12.6,75.8,996.7,-1111.1,973,745,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,26.1,26.6,219.5,61,30.8,62.7,17.2,33.1
48,Zapata,Texas,TX,13373,13,27,34.1,53.8,10.5,98.4,0.5,0.4,0.6,87.6,77.7,727.3,-1111.1,635,577,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,172.1,23,37.5,30.7,10.5,16.1
48,Zavala,Texas,TX,11796,9,32.7,33.1,55.7,9.9,97.4,1,1,0.5,91.3,75.4,949.9,-1111.1,571,535,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,19.2,16.6,240.3,24.9,22.6,69.1,12.1,20.5
49,Beaver,Utah,UT,6204,2,10.1,33.1,54.2,10.6,97.1,0.3,1.2,1,8.4,76.9,903.3,6.3,431,223,26.5,-1111.1,17.1,-1111.1,13.2,3.5,-1111.1,20.1,181.8,51.1,32.6,32.9,17.3,18.5
49,Box Elder,Utah,UT,46440,8,8.4,32.8,56.2,9.7,96.8,0.3,1,1.1,7.2,78.4,811.2,6.5,3246,1755,19.3,86.7,26,27.6,10.7,4.7,28.3,21,130.6,19.6,21.6,100,15,20.4
49,Cache,Utah,UT,98055,84,11.4,32.7,59.8,6.3,95.4,0.5,0.6,2.6,8,80.6,675.4,5.4,6867,4213,16.5,77.2,18.4,15.8,6.2,5,24.6,16.6,95.8,11.7,13,57.4,12.9,15.2
49,Carbon,Utah,UT,19437,13,13.5,28.8,57.6,11.6,97.5,0.3,1.2,0.6,10.8,79,927.9,7.1,1439,738,26.3,84.2,22.1,29.1,19.4,6.6,18.7,22.9,174,36.4,26.1,62.2,28,25.8
49,Daggett,Utah,UT,943,1,6.2,20.7,62.7,15.5,98,1.2,0.8,0,5.5,76.3,651.8,-1111.1,77,34,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
49,Davis,Utah,UT,268187,881,7.4,33.1,59.1,7,94.6,1.2,0.6,2.1,6.4,79.4,775.1,5.7,18656,10178,14.8,80.2,19.7,18,9.7,4.9,24,16.9,125.1,25.3,9.8,57.5,13.6,17.9
49,Duchesne,Utah,UT,15354,5,14.3,33.9,56.1,9.3,92.9,0.3,5,0.4,4.1,76.3,1032.9,6.1,1058,578,24.9,85.8,24.5,27.4,19.6,5.8,18.7,19.1,169.8,33.1,38.9,57.9,26.8,29.4
49,Emery,Utah,UT,10711,2,11.6,31.3,57.2,10.2,97.9,0.3,0.8,0.4,6,77.6,807.8,6.2,766,412,21.5,81.6,23.6,21.7,19.6,5.2,-1111.1,17.3,125.5,26.8,37.7,58.8,17.6,18.4
49,Garfield,Utah,UT,4470,1,10,29.7,54.1,14.9,97.4,0.2,2,0.3,3.1,77.8,852.2,6.3,326,160,-1111.1,-1111.1,16.8,-1111.1,-1111.1,4.8,-1111.1,-1111.1,141.3,-1111.1,36.9,33.5,-1111.1,31.9
